Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ50,OUT017,1336.6933699999997
FDV13,OUT017,2091.51083
DRL60,OUT017,2260.3577099999998
FDW03,OUT017,2157.92438
FDY27,OUT035,3068.97181
FDB39,OUT027,3573.3818899999997
FDU59,OUT045,2239.0854
FDZ57,OUT049,2119.44114
FDO21,OUT049,3746.7895
FDS43,OUT018,2459.93126
FDU28,OUT010,280.56812
FDC51,OUT010,357.50131
FDW16,OUT010,266.25342
FDP32,OUT010,374.27947000000006
FDB60,OUT019,274.70908
NCQ30,OUT046,1810.87613
FDD26,OUT049,2738.4354
FDI44,OUT045,1489.19486
DRH23,OUT046,1914.5078999999998
FDO44,OUT046,1996.83407
FDG04,OUT046,2922.22949
FDM32,OUT027,2243.57955
FDM09,OUT013,2848.4255599999997
FDZ47,OUT013,1979.8561699999998
FDM40,OUT027,3427.7048500000005
FDY48,OUT017,1606.1426299999998
NCM30,OUT045,986.4159900000002
FDX36,OUT010,398.08182
DRF03,OUT017,1228.83377
FDN51,OUT049,2761.10589
FDM57,OUT049,1345.4486399999996
FDB35,OUT049,1986.4143
FDY13,OUT027,3209.72193
FDA37,OUT017,2446.0493300000003
NCX53,OUT017,1932.98385
FDD59,OUT018,1416.22318
FDX10,OUT019,272.37878
FDC03,OUT018,2113.7485500000003
FDW43,OUT035,3140.0792500000002
FDW10,OUT046,2604.34328
FDY14,OUT027,4476.27327
FDV43,OUT045,1104.7952300000002
FDO40,OUT013,2146.1064300000003
FDP46,OUT027,2826.8536400000003
NCE43,OUT019,336.66177000000005
FDD05,OUT035,2143.40994
FDJ60,OUT010,295.24901
DRE27,OUT018,1325.9407
FDO11,OUT035,3407.0983399999996
DRG11,OUT027,3333.56073
FDK33,OUT010,454.34192
DRM23,OUT045,2501.61034
FDJ02,OUT027,3776.1845700000003
NCZ05,OUT045,2131.85831
NCL30,OUT013,2080.3919699999997
FDZ19,OUT018,2578.54353
FDM45,OUT049,1786.30811
FDO36,OUT046,2405.5021100000004
NCK31,OUT045,1807.1143600000003
DRJ37,OUT045,2072.5022400000007
FDP24,OUT018,1656.8100099999997
FDF46,OUT013,1871.5638
FDX46,OUT019,275.17513999999994
NCL18,OUT045,2875.8232300000004
FDJ26,OUT013,1950.3945200000003
FDJ07,OUT045,2238.3530199999996
FDY15,OUT013,2573.6499
DRG01,OUT045,1216.18357
FDF58,OUT045,1255.9984099999997
FDZ14,OUT019,352.40794
FDP31,OUT049,1910.8127100000002
FDH45,OUT013,1724.58845
FDA09,OUT010,380.67114999999995
FDW31,OUT035,3125.2652000000003
FDA57,OUT046,2024.0320000000004
NCE55,OUT035,3314.7185900000004
FDC17,OUT019,341.52211
FDC59,OUT013,1562.00009
FDA22,OUT013,2506.5039699999998
FDK52,OUT035,2828.6180100000006
NCM26,OUT046,1861.41035
NCT53,OUT035,2466.5892599999997
FDW45,OUT018,2250.60374
NCI18,OUT035,3259.72351
FDE38,OUT018,1947.2652600000001
FDF08,OUT019,328.5723
FDY58,OUT010,429.20797000000005
FDF58,OUT019,344.5515
FDX39,OUT017,2996.79909
FDB44,OUT049,2651.2156
FDF28,OUT013,2248.97253
FDE39,OUT013,2441.12241
FDT37,OUT018,2361.29299
FDZ45,OUT017,3802.0176100000003
FDO40,OUT035,2368.1174400000004
FDM57,OUT027,2571.38618
DRG36,OUT017,2528.2756299999996
FDY36,OUT010,255.03468999999996
DRL60,OUT027,4278.996730000001
FDS25,OUT019,342.62068
DRF49,OUT027,2722.5227800000002
FDP16,OUT045,4176.99617
FDS60,OUT049,1755.4815700000004
FDU15,OUT027,3439.38964
FDK43,OUT046,1859.4795299999998
FDN25,OUT046,1059.9535999999998
FDE53,OUT049,1415.3576400000002
FDB22,OUT013,2709.2400700000003
FDE39,OUT017,2180.66145
FDX35,OUT035,3352.50274
NCG54,OUT049,3119.97209
FDH27,OUT035,2830.21593
NCK42,OUT013,2759.8741600000003
FDS25,OUT049,2030.2239400000003
FDI10,OUT018,2364.7884400000003
FDU35,OUT035,2296.71039
FDI04,OUT017,2605.8746199999996
DRK23,OUT035,2671.95527
FDB53,OUT019,265.88723000000005
FDY02,OUT049,2432.9663600000003
FDM60,OUT035,1507.67081
NCJ31,OUT010,782.7477700000001
DRP35,OUT017,1949.96175
NCQ30,OUT018,2111.2850900000003
DRL11,OUT010,304.13743999999997
FDU01,OUT013,1720.95984
FDR39,OUT035,2711.83669
FDO08,OUT046,2678.08063
FDC02,OUT045,3835.17445
NCZ29,OUT035,2344.2485100000004
FDF29,OUT010,283.19803
FDZ23,OUT017,2797.0258000000003
NCU53,OUT018,2034.05229
NCW30,OUT013,3146.8038300000003
NCM26,OUT027,2912.6086800000003
FDV50,OUT027,3573.3818900000006
FDW15,OUT049,2656.2090999999996
FDI35,OUT027,4953.818319999999
FDO11,OUT017,2294.6464100000003
FDN48,OUT046,2078.8606299999997
NCA17,OUT049,2227.86667
NCN54,OUT013,1643.8269100000002
FDP22,OUT013,1893.46862
NCB54,OUT035,2268.5803400000004
FDD08,OUT045,901.5930699999999
DRM48,OUT010,303.63809000000003
FDG41,OUT027,3169.90709
FDE44,OUT027,2601.51363
FDE26,OUT035,1611.5356100000004
NCS38,OUT013,1960.1817800000003
NCJ54,OUT018,2717.66244
FDI40,OUT019,330.70286
FDN45,OUT018,2474.91176
FDU43,OUT046,2766.66532
FDI04,OUT010,313.8914099999999
NCC07,OUT018,1180.62985
NCC07,OUT019,285.82794
NCD18,OUT045,3150.69876
FDU55,OUT035,2753.8486700000003
FDX59,OUT035,1820.9297100000003
FDR52,OUT049,2623.85122
NCP17,OUT013,1745.6943100000003
FDQ32,OUT045,2209.85678
NCT17,OUT049,2381.86621
FDO10,OUT049,1593.6588800000002
FDE32,OUT049,1927.2579700000001
FDN44,OUT045,2607.3726699999997
FDH02,OUT035,1810.80955
FDK60,OUT013,1979.8561700000002
FDS24,OUT019,330.9026
FDL03,OUT010,462.99732000000006
FDB46,OUT027,4072.7984700000006
FDO48,OUT049,2347.37777
FDZ39,OUT049,2305.16605
FDT02,OUT027,1856.3835599999998
FDC50,OUT013,2624.15083
FDP39,OUT035,1697.4903899999997
DRG15,OUT018,2120.0070700000006
FDP10,OUT018,1803.1861400000003
FDF53,OUT027,4637.2970000000005
FDN34,OUT045,3379.3011899999997
FDK02,OUT045,1591.3618700000002
FDC23,OUT045,2691.39663
FDJ10,OUT019,305.46904000000006
FDE53,OUT035,1930.8532900000002
FDR25,OUT035,3018.6040399999997
FDW50,OUT046,2378.73695
FDS09,OUT049,1445.61825
FDW49,OUT010,306.26800000000003
FDU51,OUT046,2450.21058
FDF28,OUT018,1570.1228500000002
NCY30,OUT018,2673.68635
FDD44,OUT045,4388.45425
FDX09,OUT017,2729.1807799999997
NCF30,OUT013,1961.6798300000003
FDZ50,OUT019,414.56037000000003
FDW37,OUT013,2585.90062
FDD11,OUT049,3687.89949
DRH39,OUT018,2107.3568700000005
FDA36,OUT049,1743.1309800000004
NCG43,OUT049,2339.9208100000005
FDF02,OUT035,1751.08729
FDP57,OUT027,2619.05746
NCE42,OUT017,3014.14318
NCR38,OUT027,5669.25371
FDP03,OUT019,350.44382999999993
FDO51,OUT035,2584.56902
NCQ42,OUT046,1659.8394
NCM41,OUT046,1676.45111
FDH48,OUT027,2570.02129
DRF60,OUT046,1867.2028099999995
FDJ27,OUT035,2585.23482
FDQ14,OUT013,2693.3274499999998
FDN27,OUT017,2211.8208900000004
NCQ02,OUT046,2584.66889
FDJ33,OUT049,1955.7542099999998
FDP07,OUT027,4713.03175
DRE01,OUT049,3128.62749
FDU36,OUT045,1636.4698199999998
FDL28,OUT017,3497.5139799999997
NCX53,OUT046,2516.52426
FDZ39,OUT013,2328.06957
NCP42,OUT013,2759.87416
FDJ14,OUT035,2544.0883800000006
FDK04,OUT049,1415.3576400000002
NCC19,OUT017,2275.2716299999997
FDS09,OUT018,1689.4675
FDZ02,OUT046,2312.1236599999997
FDD35,OUT018,1859.6459799999998
NCY42,OUT017,2459.96455
FDB05,OUT045,2976.5587699999996
FDF20,OUT035,2845.4960400000004
NCO41,OUT018,1328.1711300000002
FDC40,OUT027,3496.41541
FDV58,OUT045,2519.08759
FDZ57,OUT045,1969.1700800000003
DRM35,OUT046,2435.52969
DRN36,OUT018,1342.8853100000001
FDQ13,OUT046,1966.3071399999997
DRO35,OUT010,247.71089
NCD43,OUT035,2475.51098
FDA51,OUT018,2064.71238
NCX17,OUT027,4542.85327
NCZ17,OUT049,1452.54257
FDR11,OUT027,4389.6194000000005
FDW34,OUT049,3311.2231400000005
FDN50,OUT017,2091.51083
FDS09,OUT046,1359.09754
FDS48,OUT018,1749.25634
FDL44,OUT049,2735.5724600000003
DRF48,OUT018,1981.65383
FDA14,OUT018,2529.94013
NCD30,OUT049,2161.05364
FDI16,OUT017,1082.09145
NCG06,OUT035,3486.7613099999994
DRZ24,OUT035,2096.33788
NCS17,OUT045,1657.04304
FDB37,OUT045,2918.10153
FDE10,OUT035,2159.8552000000004
FDC57,OUT045,3759.2066699999996
FDM12,OUT018,2251.20296
FDE24,OUT049,2072.53553
FDW22,OUT045,3848.856640000001
DRD01,OUT027,2153.56339
NCZ18,OUT027,5937.471240000001
FDN49,OUT045,2150.1345200000005
FDR22,OUT035,2134.52151
FDV08,OUT019,372.41522999999995
FDY39,OUT046,2715.4653
FDV36,OUT049,1951.3599299999998
FDO60,OUT045,1403.3399499999998
FDU04,OUT027,2274.93873
FDR20,OUT027,2899.3592599999997
FDW19,OUT019,328.5722999999999
FDU40,OUT049,2214.71712
FDK15,OUT045,2169.07653
DRF15,OUT035,2549.9474199999995
FDQ25,OUT017,2825.68849
FDI48,OUT019,235.36030000000005
FDS49,OUT046,1966.3071400000003
FDV22,OUT046,1911.3453499999996
NCV42,OUT046,1829.05247
FDX26,OUT046,2223.20607
FDI33,OUT018,1675.65215
FDZ14,OUT049,2258.5267599999997
FDG10,OUT013,1674.6534499999998
FDM38,OUT018,1752.8516599999998
FDG26,OUT027,4482.332049999999
FDH46,OUT035,1856.2504000000001
FDN13,OUT018,1550.44846
FDU57,OUT035,2343.48284
NCI06,OUT046,2683.4403199999992
FDM38,OUT045,1712.27115
NCG42,OUT010,296.04796999999996
FDL39,OUT045,2836.57432
FDT31,OUT019,372.41523000000007
FDV59,OUT013,2969.4014199999997
FDB49,OUT035,1507.67081
FDD58,OUT049,1747.2922300000002
DRN59,OUT046,1784.97651
FDX48,OUT049,2331.3319899999997
FDQ11,OUT049,3949.492309999999
FDY12,OUT049,1998.0990900000002
FDQ11,OUT045,2307.59622
DRI11,OUT017,2140.34726
FDY32,OUT027,4157.12204
FDS51,OUT045,1208.3604200000002
FDR19,OUT010,299.97619000000003
DRB13,OUT018,2873.39306
FDS21,OUT035,1885.4790200000002
FDQ40,OUT045,2777.95063
NCE55,OUT013,2894.43234
FDX43,OUT027,4467.984060000001
FDS12,OUT049,1802.1541499999998
DRK01,OUT027,2362.9242000000004
FDN25,OUT017,2160.32126
FDB60,OUT046,3312.7544800000005
FDQ13,OUT017,1411.5625799999998
DRK13,OUT045,2742.8962600000004
DRF25,OUT018,1489.2614399999998
NCD42,OUT019,334.99726999999996
FDW25,OUT045,1783.7114900000001
NCV29,OUT027,4399.8727199999985
NCK42,OUT035,3344.77946
DRJ13,OUT027,3865.3019
DRD15,OUT017,3180.75963
FDM27,OUT045,2364.2890899999998
FDZ50,OUT018,2275.8708500000002
FDC04,OUT046,2526.41139
FDF50,OUT049,2137.48432
FDP15,OUT045,2648.51911
FDK46,OUT035,3477.1072099999997
FDZ56,OUT018,2545.5864300000003
FDY60,OUT049,2296.2776200000003
FDB10,OUT035,3740.16479
FDR57,OUT045,2649.5510999999997
FDU58,OUT049,2740.39951
FDH02,OUT046,2298.14186
FDP48,OUT013,2067.0759700000003
FDI46,OUT035,3591.82455
FDW56,OUT013,2892.5015200000003
NCM19,OUT010,292.88542
FDS50,OUT027,4476.27327
FDK24,OUT013,1905.8857899999996
FDO36,OUT017,2271.5764400000003
FDK45,OUT027,2832.01359
NCL05,OUT045,1290.71988
FDL32,OUT018,2127.13113
FDA28,OUT049,1950.1281999999997
FDY36,OUT018,1587.0008799999998
FDP32,OUT018,1551.7800600000003
FDL50,OUT046,2247.60764
DRC24,OUT049,2582.8379400000003
NCS18,OUT017,2086.2843000000003
FDD16,OUT017,1573.68488
NCV18,OUT013,1974.2967400000002
FDX07,OUT046,2618.39166
NCZ05,OUT027,3193.0769299999997
NCI31,OUT013,1684.40742
FDK14,OUT049,1728.0506099999998
NCR06,OUT045,1071.2056200000002
NCF54,OUT049,3168.47562
DRG23,OUT010,336.36216
FDD53,OUT046,1457.96884
NCM31,OUT027,2862.57381
FDT16,OUT017,3496.08251
FDR40,OUT035,1707.24436
DRG25,OUT017,2283.29452
FDT10,OUT035,1801.7879600000003
FDY32,OUT013,2446.2157799999995
FDN50,OUT035,1820.0974600000002
FDZ35,OUT019,279.56942
NCP54,OUT045,2259.3923000000004
NCD07,OUT035,2583.6369
FDS02,OUT018,2222.74001
DRN59,OUT018,1896.49801
DRB24,OUT013,2794.6954999999994
FDP37,OUT027,3600.18034
DRB01,OUT018,2160.5875800000003
FDR47,OUT046,2685.5043
NCM31,OUT010,359.83161000000007
NCF06,OUT027,6050.657239999999
NCV17,OUT027,3839.235829999999
FDS10,OUT049,2294.47996
FDN52,OUT035,1584.40426
FDZ48,OUT013,2130.8929
FDJ48,OUT049,2144.17561
DRB13,OUT027,5091.106279999999
FDV59,OUT017,2633.17242
FDL32,OUT035,1953.55707
FDZ12,OUT035,1843.8998100000003
NCR06,OUT027,2225.8026900000004
FDP51,OUT017,1749.5559500000004
FDY22,OUT013,2735.2728500000003
FDZ38,OUT049,2324.90702
NCO54,OUT035,2455.6701400000006
FDR23,OUT035,2565.69359
FDM38,OUT049,2003.7583900000002
FDS25,OUT013,1832.7809500000003
FDZ22,OUT013,2406.83371
FDZ20,OUT019,372.41523
FDD45,OUT010,374.27947
FDN03,OUT049,2589.72897
NCW30,OUT046,2847.46015
FDY24,OUT027,3769.3934099999997
FDJ26,OUT019,487.3656
FDM15,OUT049,2398.2448900000004
NCW54,OUT027,1769.62982
FDA23,OUT045,1453.97404
FDA39,OUT019,211.15847
FDZ12,OUT017,2154.5288
NCB42,OUT046,2350.6734800000004
FDL16,OUT046,1527.3452000000002
FDO24,OUT019,319.58399999999995
NCP42,OUT046,2655.2436900000002
FDR19,OUT018,2392.4857199999997
DRL01,OUT045,2518.25534
FDV37,OUT046,2768.8624600000003
FDI41,OUT010,301.90701
FDF58,OUT049,1840.77055
NCF43,OUT018,2302.3364
FDN02,OUT049,2472.1486899999995
NCP41,OUT035,1894.0678400000002
NCY17,OUT027,2476.60955
FDL58,OUT027,4072.79847
NCA30,OUT027,4875.02089
FDE46,OUT018,2150.40084
FDY38,OUT035,3692.3270600000005
NCH29,OUT027,2896.5629000000004
FDO20,OUT045,4011.678029999999
FDP44,OUT018,1709.50808
FDM02,OUT027,3306.7955699999998
FDJ14,OUT027,3306.7955699999998
FDH04,OUT010,280.26851
DRK23,OUT046,2890.33767
NCW05,OUT046,1900.3929400000002
FDF12,OUT049,1717.5642599999999
FDL51,OUT019,462.79758000000004
FDN03,OUT018,2626.21481
DRJ37,OUT049,2764.5680500000003
FDM12,OUT019,480.67431
FDA16,OUT045,3083.02019
NCB07,OUT017,3281.5617499999994
NCI17,OUT019,363.89298999999994
FDR51,OUT046,2364.4888300000002
FDJ55,OUT045,3087.14815
NCZ17,OUT013,1574.75016
FDU25,OUT013,2379.03656
NCG18,OUT045,1785.8087600000003
DRM11,OUT017,2920.46512
FDH16,OUT035,1930.8532900000002
FDZ04,OUT018,1336.3937600000002
NCX53,OUT035,2332.1309499999998
FDX38,OUT027,3496.41541
FDX09,OUT046,2579.1094600000006
NCW05,OUT018,1764.3700000000001
NCS41,OUT017,2808.91033
FDI26,OUT046,2007.58674
NCZ41,OUT027,3799.4542799999995
NCK06,OUT046,1949.0296300000002
FDX23,OUT027,2570.0212899999997
NCA42,OUT046,2101.8307299999997
FDC20,OUT049,1536.0005999999998
DRC49,OUT018,1891.0384500000005
FDX01,OUT013,2589.0298799999996
FDC08,OUT045,4132.22112
FDC02,OUT017,4004.0213300000005
FDK10,OUT045,2922.5956799999994
DRC24,OUT013,2515.8251699999996
FDW16,OUT019,369.28597
NCU06,OUT018,3232.15939
DRA59,OUT045,2115.1467300000004
FDR24,OUT019,353.20689999999996
DRL35,OUT018,1885.1461200000006
FDA49,OUT013,2592.5586200000002
NCC55,OUT046,1206.1965700000003
DRD24,OUT019,310.22951
NCE55,OUT049,2927.15641
FDT33,OUT045,2835.47575
NCT53,OUT013,2054.09287
FDS26,OUT046,2223.20607
FDL22,OUT018,1675.65215
FDP44,OUT017,1439.6593400000002
FDC52,OUT018,2197.8390899999995
FDI53,OUT010,335.6297799999999
FDZ23,OUT046,2855.6827799999996
NCT18,OUT013,2909.51271
FDR13,OUT046,2298.14186
FDB09,OUT010,357.53459999999995
FDZ60,OUT013,2302.8690400000005
FDB11,OUT046,3377.1040499999995
FDC10,OUT018,1808.6124100000002
FDW56,OUT035,2417.41993
FDK14,OUT027,3287.15447
DRE27,OUT027,3573.3818900000006
FDA38,OUT017,3064.9770099999996
FDT11,OUT045,2307.5962200000004
FDP15,OUT035,2758.24295
FDV27,OUT035,2659.8377100000007
FDS36,OUT027,4000.85878
FDY40,OUT027,3041.3743999999997
NCF19,OUT049,1462.9956300000001
FDF53,OUT045,2935.1793
FDS14,OUT027,4418.282090000001
FDE56,OUT046,1755.21525
FDZ19,OUT035,2301.90363
FDZ46,OUT013,2568.42337
FDR16,OUT046,2885.0445600000007
FDG29,OUT018,1214.8186799999999
NCE30,OUT017,2654.34486
FDZ40,OUT046,1515.1277700000003
FDG58,OUT018,2062.0824700000003
DRH03,OUT013,2030.7565799999998
FDZ47,OUT045,1958.31754
FDV04,OUT018,1830.6836799999996
FDZ10,OUT018,1833.9461
FDG46,OUT017,1954.4891899999996
NCF07,OUT045,1687.1039100000003
FDY44,OUT035,3046.7007999999996
FDB21,OUT013,3459.4968
FDS20,OUT035,2417.41993
FDS49,OUT049,1608.43964
FDX55,OUT027,5417.847630000001
NCQ02,OUT018,2086.0179799999996
FDR25,OUT013,1950.3945200000003
DRG39,OUT045,1198.47329
FDB46,OUT046,2478.93985
NCC30,OUT018,2303.23523
FDE58,OUT035,2557.1047700000004
FDC05,OUT019,487.66521
FDY15,OUT046,2476.6428399999995
FDG14,OUT046,2176.60007
FDL08,OUT049,3528.2406499999997
FDQ47,OUT013,1493.98862
FDN12,OUT035,1799.75727
FDW10,OUT013,2722.8223900000003
FDD02,OUT035,2046.4694599999998
FDX35,OUT010,528.34559
FDT35,OUT046,2861.44195
DRN47,OUT019,412.89587
FDB11,OUT010,554.8444300000001
FDN20,OUT045,2884.4786299999996
FDB59,OUT035,3389.6210899999996
FDJ58,OUT045,3329.86554
FDU60,OUT046,2855.6827799999996
FDS03,OUT049,1459.9995299999998
FDU40,OUT019,309.69687000000005
DRH15,OUT049,1687.7031300000003
FDD04,OUT027,3573.3818900000006
FDQ01,OUT046,3601.17904
FDF28,OUT035,2154.12932
FDD22,OUT010,404.70653000000004
FDY19,OUT046,1894.3008700000003
FDN33,OUT035,1845.0649600000002
FDV36,OUT035,1784.57703
FDW01,OUT010,305.33588
FDJ28,OUT049,2834.14415
FDB17,OUT035,2759.27494
FDM40,OUT049,1636.10363
FDV46,OUT045,2581.14015
FDQ44,OUT049,2130.42684
NCD42,OUT046,1483.56885
DRH37,OUT046,1667.1964899999998
FDR10,OUT018,2397.24619
NCD06,OUT027,1769.62982
FDI53,OUT046,2732.2767499999995
FDG16,OUT035,2871.69527
DRB25,OUT046,1424.71213
FDY09,OUT046,2430.2698699999996
FDX48,OUT045,2378.70366
FDC03,OUT010,433.96844
FDT47,OUT035,1887.6095800000003
FDW44,OUT027,4405.86492
FDT24,OUT017,1460.2325600000001
FDT12,OUT019,450.5135700000001
NCS38,OUT035,2528.9747199999997
FDO39,OUT035,2667.8273099999997
FDA13,OUT046,2193.24507
FDO48,OUT035,2024.1984499999999
DRJ01,OUT017,2063.0811700000004
FDD53,OUT018,1223.00802
NCT05,OUT049,2869.2983900000004
FDQ51,OUT045,1314.92171
FDU60,OUT013,2751.18547
FDC59,OUT046,1107.75804
FDP36,OUT035,1507.67081
NCM19,OUT017,2097.53632
FDL16,OUT035,1724.18897
FDE50,OUT018,1914.77422
NCR18,OUT013,1255.83196
NCD30,OUT035,2635.1032400000004
FDH31,OUT013,2328.0695699999997
FDD56,OUT019,367.92107999999996
FDC47,OUT049,3106.6228
FDZ21,OUT045,1852.6883699999998
FDM01,OUT049,1744.59574
FDF24,OUT013,1919.9341699999998
FDW23,OUT017,1475.77899
FDY52,OUT018,1718.49638
DRH37,OUT027,3865.301900000001
DRO47,OUT027,3416.4528300000006
FDR25,OUT049,2821.29421
FDQ24,OUT027,3017.9382400000004
DRJ51,OUT018,3044.76998
NCU06,OUT035,3064.3445
NCV18,OUT018,1967.5055800000002
NCC06,OUT027,3163.3822499999997
FDZ01,OUT018,1657.47581
FDT14,OUT017,2214.48409
FDD11,OUT019,497.61892
FDN09,OUT017,4352.001699999999
NCO18,OUT010,438.7954900000001
FDZ50,OUT045,3256.92715
FDS44,OUT013,3626.0466699999997
FDI36,OUT045,2671.4226300000005
FDA26,OUT010,461.83216999999996
NCY53,OUT049,1997.00052
FDF32,OUT049,3200.9999500000004
FDF59,OUT010,350.57698999999997
FDB20,OUT046,1937.4779999999996
DRH11,OUT035,2227.53377
FDT03,OUT049,1962.4122099999997
NCH06,OUT035,3463.4583099999995
FDR55,OUT049,3475.3095499999995
FDI10,OUT035,2707.34254
FDZ12,OUT045,1814.9375099999997
FDM12,OUT049,2331.3319899999997
DRB25,OUT045,1667.4628100000002
NCS41,OUT013,2419.48391
NCT53,OUT049,2281.63002
NCD55,OUT013,1120.2085000000002
FDY08,OUT049,2960.37983
NCP55,OUT049,1836.87562
FDA33,OUT013,2713.70093
FDQ33,OUT013,3348.60781
FDE45,OUT027,4749.018239999999
FDT26,OUT013,2573.6499
NCV53,OUT049,2516.79058
FDK60,OUT027,4020.3667199999995
NCJ29,OUT046,1746.4932699999997
FDI15,OUT045,3606.305700000001
FDX21,OUT013,2722.55607
FDV49,OUT019,509.53674
DRO59,OUT046,1778.3850899999998
FDZ14,OUT045,2272.44198
FDP32,OUT027,3394.68117
FDC33,OUT017,3303.0005100000003
FDT14,OUT010,330.30337999999995
NCN54,OUT027,2017.80677
FDR57,OUT027,3811.405390000001
DRK12,OUT046,1523.2838199999999
FDX52,OUT049,2424.31096
FDX08,OUT010,373.28076999999996
FDP10,OUT010,417.88937000000004
NCP50,OUT045,1588.3657699999999
NCL06,OUT013,3135.05246
FDP25,OUT013,3429.33606
FDE53,OUT013,2280.63132
FDL27,OUT017,1969.3365299999998
FDC35,OUT049,3247.97214
DRJ47,OUT010,262.55823000000004
FDD16,OUT018,1587.2671999999998
NCN42,OUT049,2723.68793
FDC38,OUT027,3635.83393
NCO07,OUT045,3022.13278
FDQ20,OUT049,1554.04378
FDI32,OUT046,1762.3393099999998
FDN20,OUT010,373.28077
DRJ51,OUT027,4421.644380000001
FDU08,OUT045,1492.8567600000001
DRN37,OUT019,330.36996
FDD05,OUT010,273.14445
FDW15,OUT046,2443.7523200000005
FDI52,OUT046,1976.39401
DRM11,OUT049,2432.5003
NCO06,OUT045,1021.0043000000002
FDU38,OUT049,2350.6401899999996
FDU59,OUT018,2474.71202
FDJ10,OUT046,2063.21433
FDM13,OUT049,2217.5800600000002
NCJ30,OUT019,355.73693999999995
FDM45,OUT018,1835.57731
FDP36,OUT045,1208.8264800000002
NCD30,OUT010,283.59751
FDN48,OUT017,1429.2728600000003
FDY32,OUT049,2275.20505
FDU47,OUT046,2964.5743699999994
FDF17,OUT019,305.36917
FDP34,OUT017,2667.12822
FDA47,OUT049,2170.7743200000004
DRD27,OUT027,3573.3818899999997
FDW38,OUT045,1415.4575099999997
FDZ15,OUT019,317.32028
FDZ03,OUT027,3496.41541
NCN19,OUT049,2690.29806
FDG02,OUT035,2260.99022
FDS31,OUT035,2713.20158
FDW43,OUT019,359.63187
FDZ47,OUT010,250.14106
FDO57,OUT017,2590.8941200000004
NCL07,OUT013,1739.7686899999997
NCV42,OUT013,1927.7573200000002
FDP40,OUT017,1179.09851
FDP48,OUT019,480.64102
FDH21,OUT017,2895.5974899999997
NCP02,OUT049,1534.63571
FDK24,OUT049,1601.1491300000002
FDC41,OUT045,1077.1645299999998
FDF08,OUT017,1508.3699000000001
FDO49,OUT017,2201.06822
FDS56,OUT027,5896.19164
FDX46,OUT018,1385.46322
FDQ07,OUT013,3782.94244
FDC32,OUT010,350.71015
FDT21,OUT019,407.33644000000004
FDG58,OUT045,2250.50387
FDW14,OUT049,2202.2666600000002
DRA12,OUT027,3865.3019
FDV27,OUT013,2328.06957
DRD25,OUT013,2554.10867
DRF48,OUT027,3865.301900000001
FDX24,OUT017,1506.1061800000002
DRJ51,OUT046,2510.0992900000006
FDE45,OUT045,2301.80376
FDE14,OUT046,2247.6076399999997
FDG53,OUT045,1609.3384700000001
FDT08,OUT046,1955.5211800000002
DRC27,OUT027,4476.273270000001
FDG20,OUT035,2718.6278500000003
FDC21,OUT046,2124.36806
FDV31,OUT018,2592.3588799999998
FDB58,OUT045,2199.03753
FDV23,OUT046,1691.5314800000003
FDA25,OUT019,343.31976999999995
FDC15,OUT046,2023.56594
FDU47,OUT049,2537.72999
FDE23,OUT013,1583.2723999999998
FDS08,OUT013,2596.7864499999996
FDW03,OUT027,3439.3896400000003
FDJ60,OUT018,2164.9818599999994
FDM34,OUT017,2772.6242300000004
FDW33,OUT013,2636.8676100000002
FDZ40,OUT013,2280.6313200000004
FDE33,OUT018,1943.9029699999999
NCC06,OUT010,296.04797
FDU11,OUT046,1931.2194800000002
FDL44,OUT017,2827.7857599999998
NCZ29,OUT017,1943.2371699999999
FDG28,OUT010,387.82849999999996
FDL12,OUT018,1895.59918
FDD52,OUT017,2004.4574799999998
FDO15,OUT013,2328.06957
NCN29,OUT027,2416.9538700000003
FDW36,OUT013,1944.9016699999997
FDB21,OUT046,2900.0583500000002
FDZ28,OUT013,2353.00378
FDY10,OUT035,2585.7008800000003
DRG39,OUT017,1098.8030299999998
FDN28,OUT013,2003.9914199999998
FDV15,OUT035,2104.16103
DRI13,OUT035,2136.8185200000007
FDH20,OUT046,2033.2866199999996
FDY51,OUT013,3181.3588499999996
FDE16,OUT013,2398.2116000000005
FDX40,OUT018,1313.8564300000003
FDC48,OUT018,1873.62778
FDS14,OUT046,2114.7805399999997
FDX56,OUT017,4042.4379899999994
FDI10,OUT046,2253.5332599999997
FDI14,OUT013,2751.11889
DRM48,OUT013,2091.44425
NCH07,OUT027,4569.28553
FDY26,OUT013,2573.6499000000003
FDD02,OUT027,3410.06115
FDM12,OUT046,2855.68278
DRF01,OUT010,331.73484999999994
FDV36,OUT046,2350.70677
DRI59,OUT013,2956.91767
FDV03,OUT018,1814.3382900000001
FDO39,OUT017,2587.1989299999996
NCB07,OUT018,2779.715
FDH38,OUT027,3331.2637200000004
FDZ13,OUT035,2600.6813800000004
NCZ30,OUT046,1829.0524699999999
NCA06,OUT035,2260.7904799999997
FDB04,OUT049,2198.4716
FDN50,OUT013,1496.3854999999999
NCG06,OUT049,3876.75366
NCY17,OUT018,1321.4132599999998
FDC23,OUT046,2532.33701
FDK33,OUT049,2504.20696
FDR03,OUT049,2902.5218099999993
FDZ07,OUT045,1190.1174999999998
FDO38,OUT013,2603.0782600000007
FDS59,OUT046,2160.9204799999998
DRM11,OUT019,395.48519999999996
